onset	duration	trial_type
18469.475	0	Arousal
18545.86	0	Arousal
18698.89	0	Arousal
18727.495	0	Arousal
18760.615	0	Arousal
18782.065	0	Arousal
18800.5	0	Arousal
18812.89	0	Arousal
18851.965	0	Arousal
18902.62	0	Arousal
18973.225	0	Arousal
18992.125	0	Arousal
19037.105	0	Artifact
19057.335	0	Obs
19071.995	0	Artifact
19097.06	0	Artifact
19107.605	0	Artifact
19110.035	0	Obs
19113.245	0	Artifact
19138.175	0	Obs
19168.795	0	Obs
19178.255	0	Artifact
19187.015	0	Artifact
19194.515	0	Artifact
19225.79	0	Artifact
19236.205	0	Arousal
19299.37	0	Arousal
19328.695	0	Arousal
19363.975	0	Arousal
19384.12	0	Arousal
19414.12	0	Arousal
19479.1	0	Arousal
19723.735	0	Obs
19751.54	0	Artifact
19770.01	0	Arousal
19810.135	0	Obs
19820.21	0	Artifact
19827.85	0	Arousal
19878.68	0	Artifact
19894.035	0	Obs
19894.865	0	Artifact
19904.435	0	Artifact
19916.71	0	Arousal
19928.23	0	Arousal
19943.56	0	Arousal
19959.85	0	Arousal
20012.215	0	Arousal
20042.47	0	Arousal
20131.975	0	Arousal
20168.975	0	Obs
20185.235	0	Artifact
20195.395	0	Obs
20205.6	0	Arousal
20222.08	0	Arousal
20260.15	0	Arousal
20319.695	0	Artifact
20332.095	0	Obs
20346.34	0	Arousal
20380.295	0	Obs
20392.355	0	Artifact
20397.595	0	Obs
20412.58	0	Arousal
20433.805	0	Arousal
20525.38	0	Arousal
20543.245	0	Arousal
20586.55	0	Arousal
20846.075	0	Artifact
20873.395	0	Obs
20912.555	0	Obs
20924.9	0	Obs
20952.665	0	Artifact
20960.495	0	Obs
20999.175	0	Obs
21008.375	0	Obs
21023.815	0	Arousal
21069.14	0	Artifact
21073.815	0	Obs
21101.615	0	Obs
21112.52	0	Artifact
21116.465	0	Obs
21118.42	0	Arousal
21218.18	0	Artifact
21234.235	0	Arousal
21253.105	0	Arousal
21277.475	0	Artifact
21281.87	0	Artifact
21311.81	0	Artifact
21338.375	0	Artifact
21349.28	0	Artifact
21368.18	0	Artifact
21376.775	0	Obs
21386.645	0	Artifact
21391.765	0	Arousal
21407.08	0	Arousal
21431.735	0	Obs
21444.655	0	Arousal
21458.77	0	Arousal
21511.945	0	Arousal
21545.29	0	Arousal
22029.85	0	Arousal
22082.715	0	Obs
22088.12	0	Artifact
22112.115	0	Obs
22153.775	0	Artifact
22174.055	0	Artifact
22177.115	0	Obs
22192.025	0	Artifact
22210.82	0	Artifact
22300.01	0	Artifact
22353.655	0	Arousal
22372.72	0	Arousal
22405.24	0	Arousal
22454.08	0	Arousal
22479.925	0	Arousal
22529.335	0	Arousal
22597.435	0	Arousal
22839.82	0	Arousal
22854.895	0	Arousal
22862.125	0	Arousal
22914.835	0	Arousal
22922.2	0	Arousal
23074.345	0	Arousal
23327.815	0	Arousal
23342.14	0	Arousal
23377.66	0	Arousal
23444.605	0	Arousal
23469.155	0	Obs
23483.93	0	Artifact
23494.91	0	Artifact
23545.79	0	Artifact
23556.815	0	Obs
23563.775	0	Artifact
23601.83	0	Artifact
23793.695	0	Obs
23866.795	0	Arousal
24199.765	0	Arousal
24277.03	0	Arousal
24703.885	0	Arousal
24729.085	0	Arousal
24752.35	0	Arousal
25454.38	0	Arousal
25597.495	0	Arousal
25686.565	0	Arousal
25765.06	0	Arousal
25772.8	0	Arousal
26097.655	0	Arousal
26162.005	0	Arousal
26198.965	0	Arousal
26221.76	0	Artifact
26236.79	0	Artifact
26260.985	0	Artifact
26283.305	0	Artifact
26329.775	0	Artifact
26350.955	0	Artifact
26436.515	0	Artifact
26484.59	0	Artifact
26548.34	0	Artifact
26553.59	0	Artifact
26569.655	0	Artifact
26575.925	0	Artifact
26593.015	0	Arousal
26665.445	0	Artifact
26674.04	0	Artifact
26693.0	0	Artifact
26704.955	0	Artifact
26724.095	0	Obs
26743.49	0	Artifact
26753.315	0	Artifact
26785.52	0	Artifact
26788.555	0	Arousal
26800.345	0	Arousal
26843.18	0	Obs
26882.855	0	Artifact
26897.9	0	Artifact
26944.355	0	Artifact
26961.755	0	Artifact
27032.465	0	Artifact
27068.15	0	Artifact
27157.475	0	Artifact
27201.86	0	Artifact
27234.71	0	Artifact
27247.445	0	Artifact
27251.645	0	Artifact
27323.225	0	Artifact
27620.06	0	Obs
27694.33	0	Arousal
27712.09	0	Arousal
27737.3	0	Obs
27746.53	0	Arousal
27790.655	0	Artifact
27859.46	0	Obs
27976.55	0	Artifact
27982.64	0	Obs
28181.735	0	Obs
28204.91	0	Artifact
28226.38	0	Arousal
28255.93	0	Arousal
28286.32	0	Arousal
28292.395	0	Arousal
28310.69	0	Obs
28311.515	0	Artifact
28360.805	0	Artifact
28376.225	0	Artifact
28417.49	0	Artifact
28418.195	0	Obs
28437.365	0	Obs
28453.57	0	Arousal
28481.945	0	Artifact
28494.035	0	Obs
28514.735	0	Obs
28533.275	0	Artifact
28547.96	0	Artifact
28568.315	0	Artifact
28604.53	0	Arousal
28631.23	0	Arousal
28657.885	0	Arousal
28721.74	0	Arousal
28750.78	0	Arousal
28775.135	0	Obs
28778.935	0	Arousal
28814.57	0	Obs
28858.7	0	Obs
28874.26	0	Arousal
28924.475	0	Obs
