onset	duration	trial_type
18147.35	0	Obs
18161.515	0	Obs
18166.615	0	Obs
18167.11	0	Artifact
18172.015	0	Artifact
18178.055	0	Obs
18182.11	0	Artifact
18190.54	0	Artifact
18194.92	0	Obs
18212.62	0	Artifact
18213.4	0	Obs
18229.78	0	Artifact
18246.415	0	Artifact
18251.095	0	Artifact
18265.285	0	Artifact
18272.845	0	Artifact
18277.03	0	Artifact
18281.335	0	Artifact
18296.185	0	Artifact
18330.055	0	Artifact
18341.2	0	Obs
18350.455	0	Obs
18362.6	0	Arousal
18370.675	0	Obs
18386.92	0	Artifact
18403.24	0	Obs
18414.535	0	Artifact
18419.065	0	Artifact
18436.21	0	Artifact
18440.905	0	Obs
18442.24	0	Artifact
18457.96	0	Obs
18458.275	0	Artifact
18470.725	0	Obs
18484.495	0	Artifact
18486.895	0	Obs
18494.77	0	Obs
18495.22	0	Artifact
18506.35	0	Artifact
18519.145	0	Obs
18519.82	0	Artifact
18524.59	0	Artifact
18545.935	0	Obs
18561.355	0	Artifact
18582.085	0	Artifact
18589.99	0	Obs
18590.335	0	Artifact
18609.785	0	Arousal
18632.18	0	Arousal
18662.045	0	Arousal
18672.145	0	Artifact
18694.915	0	Artifact
18699.815	0	Arousal
18702.19	0	Obs
18708.25	0	Obs
18710.1	0	Arousal
18723.31	0	Obs
18725.06	0	Arousal
18730.045	0	Obs
18732.155	0	Arousal
18739.385	0	Obs
18761.06	0	Arousal
18765.265	0	Obs
18781.765	0	Obs
18807.415	0	Artifact
18817.3	0	Artifact
18822.925	0	Obs
